3_1_1_$SYS/broker/load/bytes/received/1min,1716433619970,2332874.91
3_1_1_$SYS/broker/load/bytes/received/1min,1716434311760,2823952.07
3_1_1_$SYS/broker/load/bytes/received/1min,1716435003728,3248446.69
1_0_1_$SYS/broker/load/publish/sent/1min,1716433297626,52383.89
1_0_1_$SYS/broker/load/publish/sent/1min,1716433989330,530970.66
1_0_1_$SYS/broker/load/publish/sent/1min,1716434681338,447374.63
3_2_4_$SYS/broker/messages/received,1716433689125,262077055
3_2_4_$SYS/broker/messages/received,1716434381011,264737829
3_2_4_$SYS/broker/messages/received,1716434382042,264753343
2_0_2_$SYS/broker/bytes/received,1716433447222,3242945877
2_0_2_$SYS/broker/bytes/received,1716434138950,3271873224
2_0_2_$SYS/broker/bytes/received,1716434140031,3271985566
2_0_2_$SYS/broker/bytes/received,1716434830961,3302868722
1_1_2_$SYS/broker/publish/messages/sent,1716433355166,378217631
1_1_2_$SYS/broker/publish/messages/sent,1716434046871,382454685
1_1_2_$SYS/broker/publish/messages/sent,1716434738875,386706524
1_0_4_$SYS/broker/load/bytes/sent/15min,1716433320642,595487.29
1_0_4_$SYS/broker/load/bytes/sent/15min,1716434012352,4943265.81
1_0_4_$SYS/broker/load/bytes/sent/15min,1716434704350,6968548.40
5_2_1_$SYS/broker/load/publish/sent/1min,1716433943165,360687.83
5_2_1_$SYS/broker/load/publish/sent/1min,1716434635149,355866.94
5_2_1_$SYS/broker/load/publish/sent/1min,1716435327511,406741.15
5_2_1_$SYS/broker/load/publish/sent/1min,1716435328114,354673.56
2_2_4_$SYS/broker/clients/maximum,1716433550834,8
2_2_4_$SYS/broker/clients/maximum,1716434242583,8
2_2_4_$SYS/broker/clients/maximum,1716434934588,8
1_0_2_$SYS/broker/shared_subscriptions/count,1716433309136,0
1_0_2_$SYS/broker/shared_subscriptions/count,1716434000838,0
1_0_2_$SYS/broker/shared_subscriptions/count,1716434692854,0
5_1_0_$SYS/broker/load/bytes/received/1min,1716433885361,4528640.12
5_1_0_$SYS/broker/load/bytes/received/1min,1716434577291,4716035.74
5_1_0_$SYS/broker/load/bytes/received/1min,1716435269508,5218801.75
2_1_2_$SYS/broker/load/publish/received/15min,1716433493276,35297.39
2_1_2_$SYS/broker/load/publish/received/15min,1716434185006,115796.52
2_1_2_$SYS/broker/load/publish/received/15min,1716434877006,151113.86
2_1_2_$SYS/broker/load/publish/received/15min,1716434877027,149780.41
4_2_0_$SYS/broker/load/bytes/received/5min,1716433792979,1841598.13
4_2_0_$SYS/broker/load/bytes/received/5min,1716434484850,2522798.88
4_2_0_$SYS/broker/load/bytes/received/5min,1716435176856,2745458.34
2_0_0_$SYS/broker/load/messages/sent/1min,1716433427266,384039.49
2_0_0_$SYS/broker/load/messages/sent/1min,1716434117937,198180.92
2_0_0_$SYS/broker/load/messages/sent/1min,1716434807942,229466.78
5_2_1_$SYS/broker/load/publish/dropped/15min,1716433943164,0.82
5_2_1_$SYS/broker/load/publish/dropped/15min,1716434635149,0.82
5_2_1_$SYS/broker/load/publish/dropped/15min,1716435327511,4199.92
5_2_1_$SYS/broker/load/publish/dropped/15min,1716435328114,4655.93
1_2_1_$SYS/broker/load/messages/sent/1min,1716433389680,73075.16
1_2_1_$SYS/broker/load/messages/sent/1min,1716434081401,261552.67
1_2_1_$SYS/broker/load/messages/sent/1min,1716434773415,198351.15
1_2_2_$SYS/broker/publish/messages/sent,1716433401184,378245256
1_2_2_$SYS/broker/publish/messages/sent,1716434092912,382514779
1_2_2_$SYS/broker/publish/messages/sent,1716434784923,386735068
3_0_1_$SYS/broker/clients/connected,1716433573889,7
3_0_1_$SYS/broker/clients/connected,1716434265643,7
